Serial number,Time,Status,EacToday(kWh),EacTotal(kWh),Vpv1(V),Vpv2(V),Vpv3(V),Vpv4(V),Vpv5(V),Vpv6(V),Vpv7(V),Vpv8(V),Vpv9(V),Vpv10(V),Vpv11(V),Vpv12(V),Vpv13(V),Vpv14(V),Vpv15(V),Vpv16(V),Ipv1(A),Ipv2(A),Ipv3(A),Ipv4(A),Ipv5(A),Ipv6(A),Ipv7(A),Ipv8(A),Ipv9(A),Ipv10(A),Ipv11(A),Ipv12(A),Ipv13(A),Ipv14(A),Ipv15(A),Ipv16(A),Ppv1(W),Ppv2(W),Ppv3(W),Ppv4(W),Ppv5(W),Ppv6(W),Ppv7(W),Ppv8(W),Ppv9(W),Ppv10(W),Ppv11(W),Ppv12(W),Ppv13(W),Ppv14(W),Ppv15(W),Ppv16(W),Ppv(W),EpvToday(kWh),EpvTotal(kWh),TimeTotal(H),VacRS(V),VacST(V),VacTR(V),IacR(A),IacS(A),IacT(A),PacR(VA),PacS(VA),PacT(VA),VacR(V),VacS(V),VacT(V),Fac(Hz),Pac(W),PF,#NAME?,#NAME?.1,INVTemp(℃),AMTemp1(℃),BTTemp(℃),OUTTemp(℃),AMTemp2(℃),Vstr1(V),Vstr2(V),Vstr3(V),Vstr4(V),Vstr5(V),Vstr6(V),Vstr7(V),Vstr8(V),Vstr9(V),Vstr10(V),Vstr11(V),Vstr12(V),Vstr13(V),Vstr14(V),Vstr15(V),Vstr16(V),Vstr17(V),Vstr18(V),Vstr19(V),Vstr20(V),Vstr21(V),Vstr22(V),Vstr23(V),Vstr24(V),Vstr25(V),Vstr26(V),Vstr27(V),Vstr28(V),Vstr29(V),Vstr30(V),Vstr31(V),Vstr32(V),Istr1(A),Istr2(A),Istr3(A),Istr4(A),Istr5(A),Istr6(A),Istr7(A),Istr8(A),Istr9(A),Istr10(A),Istr11(A),Istr12(A),Istr13(A),Istr14(A),Istr15(A),Istr16(A),Istr17(A),Istr18(A),Istr19(A),Istr20(A),Istr21(A),Istr22(A),Istr23(A),Istr24(A),Istr25(A),Istr26(A),Istr27(A),Istr28(A),Istr29(A),Istr30(A),Istr31(A),Istr32(A),PIDStatus,Vpid1(V),Vpid2(V),Vpid3(V),Vpid4(V),Vpid5(V),Vpid6(V),Vpid7(V),Vpid8(V),Vpid9(V),Vpid10(V),Vpid11(V),Vpid12(V),Vpid13(V),Vpid14(V),Vpid15(V),Vpid(V),Ipid1(mA),Ipid2(mA),Ipid3(mA),Ipid4(mA),Ipid5(mA),Ipid6(mA),Ipid7(mA),Ipid8(mA),Ipid9(mA),Ipid10(mA),Ipid11(mA),Ipid12(mA),Ipid13(mA),Ipid14(mA),Ipid15(mA),Ipid16(mA),PidFaultCode,FaultCode,FaultBit,Subcode(fault/warn),WarnCode,WarnBit,StrUnmatch,StrUnblance,StrBreak,WarnValue1,WarnValue2,WarnValue3,FaultValue,DerateMode,PV ISO(KΩ),R_DCI(mA),S_DCI(mA),T_DCI(mA),PID_BUS(V),GFCI(mA),SVG/APF Status,CT_I_R(A),CT_I_S(A),CT_I_T(A),CT_Q_R(Var),CT_Q_S(Var),CT_Q_T(Var),CT_HAR_I_R(A),CT_HAR_I_S(A),CT_HAR_I_T(A),COMP_Q_R(Var),COMP_Q_S(Var),COMP_Q_T(Var),COMP_HAR_I_R(A),COMP_HAR_I_S(A),COMP_HAR_I_T(A),Debug1,Debug2,Debug3,ReactPower(Var),ReactPowerMax(Var),ReactPower_Total(kWh),isAgain,AfciStatus,StrengthPv1,StrengthPv2,Pstr1(W),Pstr2(W),Pstr3(W),Pstr4(W),Pstr5(W),Pstr6(W),Pstr7(W),Pstr8(W),Pstr9(W),Pstr10(W),Pstr11(W),Pstr12(W),Pstr13(W),Pstr14(W),Pstr15(W),Pstr16(W),Pstr17(W),Pstr18(W),Pstr19(W),Pstr20(W),Pstr21(W),Pstr22(W),Pstr23(W),Pstr24(W),Pstr25(W),Pstr26(W),Pstr27(W),Pstr28(W),Pstr29(W),Pstr30(W),Pstr31(W),Pstr32(W),Total_String_Power(W),Conversion_Efficiency(%),String_Power_CV(%),Temp_Range(℃)
GKLHE8100T,2025-04-05 07:25:00,Operating,8.0,12611.6,766.4,748.0,753.6,758.3,762.7,782.5,745.6,689.1,610.6,645.6,0,0,0,0,0,0,2.4,2.6,2.6,2.6,2.7,1.3,1.3,1.2,1.6,2.0,0,0,0,0,0,0,1839.3,1944.8,1959.3,1971.5,2059.2,1017.2,969.2,826.9,976.9,1291.2,0,0,0,0,0,0,14873.3,7.2,11192.4,230.3,395.5,391.8,392.6,21.5,21.4,21.7,4912.7,4879.2,4873.8,228.5,228.0,224.6,50.0,14396.9,1,388.3,388.7,52.1,48.4,50.5,0,37.7,766.6,766.6,748.1,748.1,754.6,754.6,758.4,758.4,762.8,762.8,784.5,784.5,739.8,739.8,689.2,689.2,610.6,610.6,645.6,645.6,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.0,1.4,1.1,1.6,1.0,1.4,1.2,1.5,1.0,1.4,0,1.5,0,1.4,0,1.7,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,36.8,6.2,12.9,3.7,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7658，7789,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1203.8,60546.8,378.9,False,0,0,0,996.58,766.6,1047.34,822.9100000000001,1207.3600000000001,754.6,1061.76,910.0799999999999,1144.1999999999998,762.8,1098.3,0.0,1109.6999999999998,0.0,964.88,0.0,1038.02,0.0,1420.3200000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15105.449999999999,95.30930889182382,111.3311853290472,52.1
GKLHE8100T,2025-04-05 07:27:00,Operating,8.5,12612.1,787.4,744.7,759.1,770.7,767.4,759.9,748.6,692.6,603.8,650.6,0,0,0,0,0,0,2.4,2.7,2.7,2.7,2.7,1.4,1.4,1.2,1.7,2.0,0,0,0,0,0,0,1889.7,2010.6,2049.5,2080.8,2071.9,1063.8,1048.0,831.1,1026.4,1301.2,0,0,0,0,0,0,15363.7,7.7,11192.9,230.3,396.1,391.9,393.1,22.8,22.8,22.8,5218.9,5202.9,5123.1,228.9,228.2,224.7,50.0,15001.5,1,391.6,391.3,53.7,48.8,52.2,0,37.8,787.2,787.2,749.4,749.4,759.0,759.0,769.3,769.3,762.3,762.3,763.7,763.7,748.7,748.7,692.5,692.5,603.8,603.8,650.6,650.6,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.0,1.5,1.2,1.6,1.0,1.4,1.2,1.5,1.1,1.5,0,1.6,0,1.4,0,1.8,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,9.6,17.8,7.2,3.7,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7796，7796,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1267.3,60546.8,378.9,False,0,0,0,1023.3600000000001,787.2,1124.1,899.28,1214.4,759.0,1077.0199999999998,923.1599999999999,1143.4499999999998,838.53,1145.5500000000002,0.0,1197.92,0.0,969.4999999999999,0.0,1086.84,0.0,1431.3200000000002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15620.63,96.03645947698652,111.02182683876455,53.7
GKLHE8100T,2025-04-05 07:29:00,Operating,9.1,12612.7,791.6,737.7,760.0,768.5,762.7,759.3,737.8,693.6,614.1,648.3,0,0,0,0,0,0,2.5,2.9,2.8,2.8,2.9,1.4,1.4,1.3,1.7,2.2,0,0,0,0,0,0,1979.0,2139.3,2128.0,2151.8,2211.8,1063.0,1032.9,901.6,1043.9,1426.2,0,0,0,0,0,0,16068.3,8.2,11193.4,230.3,395.8,391.6,392.8,23.2,22.9,23.2,5303.5,5221.2,5213.0,228.6,228.0,224.7,50.0,15601.6,1,393.7,392.9,54.6,47.5,51.1,0,38.0,791.0,791.0,740.0,740.0,758.8,758.8,766.9,766.9,766.1,766.1,756.6,756.6,735.4,735.4,697.7,697.7,614.1,614.1,648.3,648.3,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.0,1.6,1.2,1.7,1.0,1.5,1.3,1.6,1.1,1.5,0,1.6,0,1.5,0,1.9,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,8.5,21.1,8.8,3.6,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7861，7861,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1310.1,60546.8,379.0,False,0,0,0,1028.3,791.0,1184.0,888.0,1289.9599999999998,758.8,1150.35,996.97,1225.76,842.71,1134.9,0.0,1176.64,0.0,1046.5500000000002,0.0,1166.79,0.0,1555.9199999999998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16236.65,96.088786787915,111.68343606852378,54.6
GKLHE8100T,2025-04-05 07:31:00,Operating,9.6,12613.2,790.5,737.0,756.3,768.8,778.8,758.8,758.3,697.6,614.0,641.4,0,0,0,0,0,0,2.6,3.1,2.9,2.9,2.9,1.5,1.5,1.3,1.8,2.4,0,0,0,0,0,0,2055.3,2284.7,2193.2,2229.5,2258.5,1138.2,1137.4,906.8,1105.2,1539.3,0,0,0,0,0,0,16783.0,8.6,11193.8,230.4,395.7,391.3,392.8,24.4,24.3,24.5,5580.2,5537.9,5500.2,228.7,227.9,224.5,50.0,16313.4,1,393.3,392.3,49.6,47.7,46.7,0,38.1,794.1,794.1,736.4,736.4,754.3,754.3,770.2,770.2,773.8,773.8,756.5,756.5,757.2,757.2,699.1,699.1,614.0,614.0,641.4,641.4,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.1,1.6,1.3,1.8,1.1,1.5,1.3,1.6,1.1,1.6,0,1.6,0,1.5,0,1.9,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,33.6,34.1,4.5,3.6,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7852，7852,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1346.9,60546.8,379.0,False,0,0,0,1111.74,873.5100000000001,1178.24,957.32,1357.74,829.73,1155.3000000000002,1001.2600000000001,1238.08,851.1800000000001,1210.4,0.0,1211.5200000000002,0.0,1048.65,0.0,1166.6,0.0,1667.64,0.0,0,0,0,0,0,0,0,0,0,0,0,0,16858.91,96.76426293277561,111.63290956468146,49.6
GKLHE8100T,2025-04-05 07:33:00,Operating,10.3,12613.8,792.5,736.1,762.7,759.9,764.6,774.1,748.1,679.1,619.8,647.6,0,0,0,0,0,0,2.7,3.2,3.0,3.1,3.1,1.5,1.6,1.4,1.8,2.3,0,0,0,0,0,0,2139.7,2355.5,2288.1,2355.6,2370.2,1161.1,1196.9,950.7,1115.6,1489.4,0,0,0,0,0,0,17423.6,9.1,11194.3,230.4,395.3,391.1,392.4,25.5,25.4,25.5,5824.2,5783.5,5722.2,228.4,227.7,224.4,50.0,16888.2,1,394.3,393.1,50.9,48.4,48.8,0,38.3,797.4,797.4,735.3,735.3,766.9,766.9,765.0,765.0,759.0,759.0,771.3,771.3,744.7,744.7,677.5,677.5,619.8,619.8,647.6,647.6,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.1,1.7,1.4,1.8,1.1,1.6,1.4,1.7,1.2,1.6,0,1.7,0,1.6,0,2.0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,22.9,55.5,4.5,3.6,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7920，7920,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1393.1,60546.8,379.1,False,0,0,0,1116.36,877.1400000000001,1250.01,1029.4199999999998,1380.42,843.59,1224.0,1071.0,1290.3,910.8,1234.08,0.0,1265.99,0.0,1084.0,0.0,1239.6,0.0,1619.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,17435.71,96.8598353608772,111.06743459676882,50.9
GKLHE8100T,2025-04-05 07:35:00,Operating,11.0,12614.5,794.8,741.0,763.4,766.3,776.4,762.4,753.3,674.3,620.3,653.0,0,0,0,0,0,0,2.7,3.3,3.2,3.2,3.1,1.6,1.6,1.5,1.9,2.3,0,0,0,0,0,0,2145.9,2445.3,2442.8,2452.1,2406.8,1219.8,1205.2,1011.4,1178.5,1501.9,0,0,0,0,0,0,18017.1,9.7,11194.9,230.4,395.4,391.8,392.7,26.6,26.6,26.6,6075.4,6062.1,5979.6,228.4,227.9,224.8,50.0,17541.4,1,395.4,394.4,53.1,49.0,51.3,0,38.4,794.5,794.5,736.1,736.1,763.3,763.3,769.0,769.0,773.4,773.4,762.2,762.2,752.9,752.9,677.3,677.3,620.3,620.3,653.0,653.0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.2,1.8,1.5,1.9,1.1,1.7,1.5,1.7,1.3,1.7,0,1.8,0,1.7,0,2.1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,5.0,4.5,2.5,3.7,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7896，7896,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1490.6,60546.8,379.1,False,0,0,0,1112.3,953.4,1324.98,1104.15,1450.2699999999998,839.63,1307.3,1153.5,1314.78,1005.42,1295.74,0.0,1355.22,0.0,1151.4099999999999,0.0,1302.6299999999999,0.0,1632.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18303.23,95.83772918768983,110.76302947634147,53.1
GKLHE8100T,2025-04-05 07:38:00,Operating,11.6,12615.2,755.4,737.0,774.7,763.8,769.3,768.2,751.2,679.8,621.1,657.2,0,0,0,0,0,0,3.0,3.5,3.2,3.4,3.3,1.7,1.7,1.6,2.0,2.3,0,0,0,0,0,0,2266.2,2579.5,2479.0,2596.9,2538.6,1305.9,1277.0,1087.6,1242.2,1511.5,0,0,0,0,0,0,18898.4,10.3,11195.5,230.4,395.4,391.6,392.5,27.1,27.1,27.1,6189.6,6176.0,6089.3,228.4,227.9,224.7,50.0,18303.7,1,386.8,386.3,55.2,48.5,52.7,0,38.6,756.4,756.4,733.8,733.8,774.7,774.7,763.2,763.2,777.0,777.0,767.8,767.8,747.2,747.2,682.4,682.4,621.1,621.1,657.2,657.2,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.4,1.9,1.5,2.0,1.2,1.8,1.5,1.8,1.3,1.8,0,1.9,0,1.7,0,2.1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,2.9,39.3,3.9,4.0,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7556，7735,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1392.7,60546.8,379.2,False,0,0,0,1210.24,1058.9599999999998,1394.2199999999998,1100.6999999999998,1549.4,929.64,1373.7600000000002,1144.8000000000002,1398.6000000000001,1010.1,1382.04,0.0,1419.68,0.0,1160.08,0.0,1304.3100000000002,0.0,1643.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19079.53,95.93370486589555,110.58383429811994,55.2
GKLHE8100T,2025-04-05 07:40:00,Operating,12.3,12615.9,746.9,731.6,772.4,766.8,774.5,756.8,744.3,678.3,622.8,662.6,0,0,0,0,0,0,3.2,3.6,3.3,3.5,3.4,1.8,1.8,1.6,2.0,2.3,0,0,0,0,0,0,2390.0,2633.7,2548.9,2683.8,2633.3,1362.2,1339.7,1085.2,1245.6,1523.9,0,0,0,0,0,0,19444.1,10.9,11196.1,230.5,395.9,391.5,392.8,28.5,28.2,28.5,6520.8,6426.7,6401.1,228.8,227.9,224.6,49.9,19075.0,1,385.4,384.5,50.0,48.1,46.7,0,38.9,746.2,746.2,727.6,727.6,771.5,771.5,767.6,767.6,773.7,773.7,754.6,754.6,743.3,743.3,678.0,678.0,622.8,622.8,662.6,662.6,0,0,0,0,0,0,0,0,0,0,0,0,1.6,1.5,1.9,1.6,2.0,1.2,1.8,1.6,1.9,1.3,1.9,0,2.0,0,1.8,0,2.2,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,31.1,15.5,23.7,3.9,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7493，7707,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1397.2,60546.8,379.2,False,0,0,0,1193.92,1119.3000000000002,1382.44,1164.16,1543.0,925.8,1381.68,1228.16,1470.03,1005.8100000000001,1433.74,0.0,1486.6,0.0,1220.4,0.0,1370.16,0.0,1656.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19581.7,97.41237992615554,110.47106478652826,50.0
GKLHE8100T,2025-04-05 07:42:00,Operating,13.0,12616.6,732.1,731.9,781.0,765.0,779.7,759.7,754.5,679.1,629.6,661.2,0,0,0,0,0,0,3.4,3.8,3.4,3.6,3.5,1.9,1.8,1.6,2.1,2.4,0,0,0,0,0,0,2489.1,2781.2,2655.4,2754.0,2728.9,1443.4,1358.1,1086.5,1322.1,1586.8,0,0,0,0,0,0,20206.3,11.6,11196.8,230.5,395.8,391.8,392.8,29.6,29.5,29.2,6769.5,6726.0,6561.2,228.7,228.0,224.7,50.0,19725.8,1,387.9,387.0,51.2,48.9,48.9,0,39.1,730.7,730.7,732.4,732.4,771.9,771.9,763.5,763.5,779.2,779.2,764.6,764.6,754.2,754.2,676.3,676.3,629.6,629.6,661.2,661.2,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.6,2.0,1.7,2.1,1.3,1.9,1.7,2.0,1.3,2.0,0,2.0,0,1.8,0,2.3,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,10.3,10.0,16.6,3.8,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7302，7757,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1428.3,60546.8,379.2,False,0,0,0,1242.19,1169.1200000000001,1464.8,1245.08,1620.99,1003.47,1450.6499999999999,1297.95,1558.4,1012.9600000000002,1529.2,0.0,1508.4,0.0,1217.34,0.0,1448.08,0.0,1719.1200000000001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20487.750000000004,96.28094837158788,110.49666530397361,51.2
GKLHE8100T,2025-04-05 07:44:00,Operating,13.7,12617.3,734.8,745.9,777.3,768.4,776.2,762.4,747.6,689.8,624.2,663.0,0,0,0,0,0,0,3.6,3.8,3.5,3.7,3.7,1.9,1.9,1.7,2.2,2.3,0,0,0,0,0,0,2645.2,2834.4,2720.5,2843.0,2871.9,1448.5,1420.4,1172.6,1373.2,1524.9,0,0,0,0,0,0,20864.6,12.0,11197.2,230.5,395.5,391.7,392.9,30.4,30.6,30.9,6952.4,6970.6,6946.3,228.7,227.8,224.8,50.0,20376.5,1,386.7,386.1,53.5,49.5,51.5,0,39.2,734.2,734.2,744.5,744.5,768.1,768.1,766.9,766.9,774.8,774.8,767.0,767.0,743.3,743.3,689.7,689.7,624.2,624.2,663.0,663.0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,1.6,2.0,1.7,2.2,1.3,2.0,1.7,2.1,1.4,2.0,0,2.1,0,1.8,0,2.3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,30.6,31.4,37.3,4.0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7335，7727,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1452.3,60546.8,379.3,False,0,0,0,1321.5600000000002,1174.72,1489.0,1265.6499999999999,1689.8200000000002,998.5300000000001,1533.8,1303.73,1627.08,1084.7199999999998,1534.0,0.0,1560.93,0.0,1241.46,0.0,1435.66,0.0,1657.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20918.159999999996,97.41057530872698,110.38027015554883,53.5
GKLHE8100T,2025-04-05 07:47:00,Operating,14.7,12618.3,733.4,736.3,769.7,760.0,755.8,758.6,746.8,674.3,637.7,666.1,0,0,0,0,0,0,3.7,4.1,3.7,4.0,3.9,2.1,2.0,1.8,2.3,2.5,0,0,0,0,0,0,2713.5,3018.8,2847.8,3040.0,2947.6,1593.0,1493.6,1213.7,1466.7,1665.2,0,0,0,0,0,0,22002.0,13.2,11198.4,230.6,395.2,391.4,392.6,31.6,31.6,31.8,7217.4,7192.1,7145.4,228.4,227.6,224.7,50.0,21185.2,1,383.1,382.2,50.8,47.6,46.7,0,39.5,732.3,732.3,731.9,731.9,769.1,769.1,758.0,758.0,758.4,758.4,757.8,757.8,746.9,746.9,673.2,673.2,637.7,637.7,666.1,666.1,0,0,0,0,0,0,0,0,0,0,0,0,1.9,1.7,2.1,1.9,2.3,1.3,2.1,1.9,2.2,1.5,2.1,0,2.2,0,1.9,0,2.4,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,Waiting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1,0,0,0,0,0,0,0,0,0,0/0,0,0,0,0,0,0,0,0,0,0,1099,18.9,25.6,6.7,4.0,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1，0，0，320，32998，0，7292，7654,0，30，662，0，0，13750，1，99,0，0，0，0，0，0，0，0,-1490.0,60546.8,379.3,False,0,0,0,1391.37,1244.9099999999999,1536.99,1390.61,1768.9299999999998,999.83,1591.8,1440.2,1668.48,1137.6,1591.3799999999999,0.0,1643.18,0.0,1279.08,0.0,1530.48,0.0,1798.4700000000003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22013.31,96.23813956192868,110.45737186312054,50.8
